article_id,published_date,publisher,linked_ticker_count,linked_tickers,industry_bucket,broad_article_bucket,article_type,ticker_count_bucket,stratum_initial,stratum,stratum_reason,title,summary,legacy_stratum,legacy_stratum_reason,industry_groups,industry_labels,industry_bucket_reason,article_type_reason,broad_article_bucket_reason,ticker_count_bucket_reason,stratum_stage_one,stratum_collapse_reason,max_strata_collapse_steps,flag_multi_ticker,flag_cross_industry_links,flag_company_specific_shape,flag_industry_wide_shape,flag_earnings,flag_analyst,flag_legal,flag_macro,flag_investment_advice,flag_etf_fund,flag_market_roundup,flag_product_or_technology,flag_partnership_or_contract,flag_management,flag_mna_or_investment,flag_industry_language,flag_autos_ev,flag_semiconductors_ai,flag_airlines_travel,flag_banks_finance,flag_big_tech_cloud,flag_has_summary
658e7ac0d6f62a31a792dabfa16fc97ec284f7909e2b230a5a5d09204088e421,2025-08-15,Yahoo,2,RIVN;TSLA,autos_ev,macro_policy,macro_policy,multi_ticker,autos_ev__macro_policy,autos_ev__macro_policy,mode=hybrid; industry=autos_ev; broad_article_bucket=macro_policy; article_type=macro_policy; ticker_count_bucket=multi_ticker; Initial stratum met the minimum size threshold.,Rivian warns of $100 million revenue hit after Trump eases fuel economy rules,"Investing.com -- Rivian (NASDAQ:RIVN) says a Trump administration rollback of U.S. fuel economy rules has left it unable to collect about $100 million in revenue, underscoring the growing impact of policy changes on electric vehicle (EV) makers.",macro_market_rates_tariffs_oil,"Macro or policy language such as rates, tariffs, oil, or inflation is present.",ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Macro or policy language is present.,Detailed article type stays in the macro-policy bucket.,Article links to multiple tracked tickers.,autos_ev__macro_policy,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3ed39927412ea128de42062184bfd98dc6fb3988784e3a9ef51b2cd693187cc1,2025-10-20,Yahoo,1,F,autos_ev,macro_policy,macro_policy,single_ticker,autos_ev__macro_policy,autos_ev__macro_policy,mode=hybrid; industry=autos_ev; broad_article_bucket=macro_policy; article_type=macro_policy; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,"Tariffs are here to stay — and US manufacturing can't keep up, former Coach CEO says",Former Coach CEO Lew Frankfort isn't betting on tariffs to bring US manufacturing back.,macro_market_rates_tariffs_oil,"Macro or policy language such as rates, tariffs, oil, or inflation is present.",ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Macro or policy language is present.,Detailed article type stays in the macro-policy bucket.,Article links to a single tracked ticker.,autos_ev__macro_policy,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
ffb9ae02e6de46ffd765f597164329534afed8dece066944d63999a7aa560adf,2025-10-22,Yahoo,1,GM,autos_ev,macro_policy,macro_policy,single_ticker,autos_ev__macro_policy,autos_ev__macro_policy,mode=hybrid; industry=autos_ev; broad_article_bucket=macro_policy; article_type=macro_policy; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,Early US Earnings Point to Best Corporate Results in Four Years,"About 85% of S&P 500 firms to have reported third-quarter earnings so far have surpassed profit estimates, on course for the best performance since 2021, according to data compiled by Bloomberg Intelligence.  It’s still early in the season, given that less than a fifth of the index’s market capitalization has announced results, but it’s an indication that US profits remain strong in the face of tariffs and an uncertain economy.  A majority of S&P 500 firms typically surpass expectations, but this season stands out considering that analysts had set the bar higher by raising projections heading into the reporting period.",macro_market_rates_tariffs_oil,"Macro or policy language such as rates, tariffs, oil, or inflation is present.",ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Macro or policy language is present.,Detailed article type stays in the macro-policy bucket.,Article links to a single tracked ticker.,autos_ev__macro_policy,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
d4d22f77fe73c3be0c079e305f768b58058335957947ed88df7d406936fc01b8,2025-12-15,SeekingAlpha,3,F;GM;RIVN,autos_ev,macro_policy,macro_policy,multi_ticker,autos_ev__macro_policy,autos_ev__macro_policy,mode=hybrid; industry=autos_ev; broad_article_bucket=macro_policy; article_type=macro_policy; ticker_count_bucket=multi_ticker; Initial stratum met the minimum size threshold.,What To Expect In November 2025's Inflation Report,"Get key November CPI insights across energy, food, housing & autos. Learn market impacts, 2026 Fed rate cut outlook, and stocks set to benefit.",macro_market_rates_tariffs_oil,"Macro or policy language such as rates, tariffs, oil, or inflation is present.",ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Macro or policy language is present.,Detailed article type stays in the macro-policy bucket.,Article links to multiple tracked tickers.,autos_ev__macro_policy,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9da1f95bb45dd701973ad91e485c78243a9f52728372d74692e6718238f3cae1,2026-02-04,MarketWatch,1,GM,autos_ev,macro_policy,macro_policy,single_ticker,autos_ev__macro_policy,autos_ev__macro_policy,mode=hybrid; industry=autos_ev; broad_article_bucket=macro_policy; article_type=macro_policy; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,Car sales sputtered during an icy January. Weather wasn’t the only problem for auto dealers and the U.S. economy.,Car sales sputtered during an icy January. Weather wasn’t the only problem for auto dealers and the U.S. economy.,macro_market_rates_tariffs_oil,"Macro or policy language such as rates, tariffs, oil, or inflation is present.",ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Macro or policy language is present.,Detailed article type stays in the macro-policy bucket.,Article links to a single tracked ticker.,autos_ev__macro_policy,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4e739576a49b02e9088dbf96adc5857b1d31ed9d4608508b8884fc0548a61fbc,2026-02-11,Yahoo,1,F,autos_ev,macro_policy,macro_policy,single_ticker,autos_ev__macro_policy,autos_ev__macro_policy,mode=hybrid; industry=autos_ev; broad_article_bucket=macro_policy; article_type=macro_policy; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,Ford CEO says 'customer has spoken’ after EV shift drives major quarterly loss,"Ford reported a massive $11.1 billion quarterly loss driven by electric vehicle writedowns and tariff costs, marking the automaker's worst quarter since 2008.",macro_market_rates_tariffs_oil,"Macro or policy language such as rates, tariffs, oil, or inflation is present.",ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Macro or policy language is present.,Detailed article type stays in the macro-policy bucket.,Article links to a single tracked ticker.,autos_ev__macro_policy,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1f69d66f587fc3c6419f8173ab972a646319a1cc1feb92312d70fe20015f5ad2,2025-06-29,Yahoo,1,RIVN,autos_ev,market_roundup_or_advice,investment_advice_etf,single_ticker,autos_ev__market_roundup_or_advice,autos_ev__market_roundup_or_advice,mode=hybrid; industry=autos_ev; broad_article_bucket=market_roundup_or_advice; article_type=investment_advice_etf; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,Rivian Maintains Overweight Rating After $1.25B Green Debt Refinance Announcement,"Rivian Automotive Inc. (NASDAQ:RIVN) is one of the best consumer cyclical stocks to buy. On June 16, Cantor Fitzgerald maintained its Overweight rating and $15 price target on Rivian Automotive Inc. (NASDAQ:RIVN). This follows the company’s recent debt refinance announcement. Rivian Automotive Inc. (NASDAQ:RIVN) stated on June 2 that it would raise $1.25 billion through […]",investment_advice_etf_roundup_or_unclear,Advice/ETF/market-roundup language dominates the article text.,ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Investment-advice or ETF language is present.,Detailed article type maps into the broad market-roundup-or-advice bucket.,Article links to a single tracked ticker.,autos_ev__market_roundup_or_advice,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3e1bbd0fc99b70fd6775c866687f1731316e510c63138da0918f78b69b8c185b,2025-09-18,Yahoo,1,TSLA,autos_ev,market_roundup_or_advice,investment_advice_etf,single_ticker,autos_ev__market_roundup_or_advice,autos_ev__market_roundup_or_advice,mode=hybrid; industry=autos_ev; broad_article_bucket=market_roundup_or_advice; article_type=investment_advice_etf; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,"As Tesla Turns Positive for 2025, Should You Buy TSLA Stock?","After a turbulent start this year and a stunning rebound, should investors trust Tesla’s 2025 rally as a lasting comeback?",investment_advice_etf_roundup_or_unclear,Advice/ETF/market-roundup language dominates the article text.,ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Investment-advice or ETF language is present.,Detailed article type maps into the broad market-roundup-or-advice bucket.,Article links to a single tracked ticker.,autos_ev__market_roundup_or_advice,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
b28d256dc5afe2cc2833230978f21a3799b5ba434e15a78a282aa6ce6f86b016,2025-09-19,Benzinga,1,TSLA,autos_ev,market_roundup_or_advice,investment_advice_etf,single_ticker,autos_ev__market_roundup_or_advice,autos_ev__market_roundup_or_advice,mode=hybrid; industry=autos_ev; broad_article_bucket=market_roundup_or_advice; article_type=investment_advice_etf; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,4 ETFs To Buy For A Strong Q4 - And 1 To Avoid,"Four ETFs are moving in the same direction, a pattern indicating the year is shaping up to be very bullish - especially for these ETFs.",investment_advice_etf_roundup_or_unclear,Advice/ETF/market-roundup language dominates the article text.,ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Investment-advice or ETF language is present.,Detailed article type maps into the broad market-roundup-or-advice bucket.,Article links to a single tracked ticker.,autos_ev__market_roundup_or_advice,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3450b22ebaf97c1cc0515a4d4b1b18ca66346db46ed36110a1fe3c50e802e776,2025-10-29,Yahoo,1,F,autos_ev,market_roundup_or_advice,market_roundup,single_ticker,autos_ev__market_roundup_or_advice,autos_ev__market_roundup_or_advice,mode=hybrid; industry=autos_ev; broad_article_bucket=market_roundup_or_advice; article_type=market_roundup; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,Are Wall Street Analysts Bullish on Ford Motor Stock?,"Ford Motor has underperformed the broader market over the past year, and analysts are cautious about the stock’s prospects.",investment_advice_etf_roundup_or_unclear,Advice/ETF/market-roundup language dominates the article text.,ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Market roundup or broad market language is present.,Detailed article type maps into the broad market-roundup-or-advice bucket.,Article links to a single tracked ticker.,autos_ev__market_roundup_or_advice,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
db7752bd026acd38ac47da46e56b2333e53cd4abcf01309310ff5d2e3f86c5fb,2026-02-20,Yahoo,1,TSLA,autos_ev,market_roundup_or_advice,market_roundup,single_ticker,autos_ev__market_roundup_or_advice,autos_ev__market_roundup_or_advice,mode=hybrid; industry=autos_ev; broad_article_bucket=market_roundup_or_advice; article_type=market_roundup; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,Tesla Stock Shrugs as Musk Launches Cheaper Cybertruck. There’s a Concern.,"Tesla  stock was flat after the company introduced a new version of its avant-garde Cybertruck.  Shares of the electric vehicle maker were down just 18 cents at $411.53 in premarket trading, while  and  futures were flat and down 0.1%, respectively.  The move came after Tesla unveiled an all-wheel-drive version of the Cybertruck starting under $60,000, $20,000 less than the premium all-wheel-drive version.",investment_advice_etf_roundup_or_unclear,Advice/ETF/market-roundup language dominates the article text.,ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Market roundup or broad market language is present.,Detailed article type maps into the broad market-roundup-or-advice bucket.,Article links to a single tracked ticker.,autos_ev__market_roundup_or_advice,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
a309aa8692a360cb1cc9e1278aa62597ee63a73dd7f9e049d2c0771ffeabb089,2026-04-14,Yahoo,1,F,autos_ev,market_roundup_or_advice,investment_advice_etf,single_ticker,autos_ev__market_roundup_or_advice,autos_ev__market_roundup_or_advice,mode=hybrid; industry=autos_ev; broad_article_bucket=market_roundup_or_advice; article_type=investment_advice_etf; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,Ford Gets a Rare Double Upgrade From Goldman Sachs and UBS: Is a Major Comeback in the Cards?,"Ford Motor (NYSE:F) is drawing fresh attention from two major Wall Street firms. UBS upgraded F stock to Buy from Neutral, while Goldman Sachs trimmed its price target but kept a Neutral rating. Together, the calls frame a stock at a crossroads: real earnings power building beneath the surface, with near-term headwinds still in play. ... Ford Gets a Rare Double Upgrade From Goldman Sachs and UBS: Is a Major Comeback in the Cards?",investment_advice_etf_roundup_or_unclear,Advice/ETF/market-roundup language dominates the article text.,ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Investment-advice or ETF language is present.,Detailed article type maps into the broad market-roundup-or-advice bucket.,Article links to a single tracked ticker.,autos_ev__market_roundup_or_advice,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1f7c8089bd7df5ef12617cff32b34d2d0cdd507e59c51eedfb1e5a76c18a6c3c,2026-04-17,Yahoo,1,GM,autos_ev,market_roundup_or_advice,market_roundup,single_ticker,autos_ev__market_roundup_or_advice,autos_ev__market_roundup_or_advice,mode=hybrid; industry=autos_ev; broad_article_bucket=market_roundup_or_advice; article_type=market_roundup; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,1 S&P 500 Stock on Our Watchlist and 2 Facing Challenges,"The S&P 500 (^GSPC) is home to the biggest and most well-known companies in the market, making it a go-to index for investors seeking stability. But not all large-cap stocks are created equal - some are struggling with slowing growth, declining margins, or increased competition.",investment_advice_etf_roundup_or_unclear,Advice/ETF/market-roundup language dominates the article text.,ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Market roundup or broad market language is present.,Detailed article type maps into the broad market-roundup-or-advice bucket.,Article links to a single tracked ticker.,autos_ev__market_roundup_or_advice,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3931ac7864ac5350f5c24396d194b345b1bbb55f2d57d974561fd3f123dc89f7,2026-05-21,Yahoo,2,F;GM,autos_ev,market_roundup_or_advice,market_roundup,multi_ticker,autos_ev__market_roundup_or_advice,autos_ev__market_roundup_or_advice,mode=hybrid; industry=autos_ev; broad_article_bucket=market_roundup_or_advice; article_type=market_roundup; ticker_count_bucket=multi_ticker; Initial stratum met the minimum size threshold.,"Stock Market Today, May 21: Stellantis Shares Flat on Investor Day Strategy Unveiling","Stellantis's FaSTLAne 2030’s outline and new modular platform are putting this automaker under scrutiny today, May 21, 2026.",investment_advice_etf_roundup_or_unclear,Advice/ETF/market-roundup language dominates the article text.,ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,Market roundup or broad market language is present.,Detailed article type maps into the broad market-roundup-or-advice bucket.,Article links to multiple tracked tickers.,autos_ev__market_roundup_or_advice,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
885e27f4e6d67c2fad1685d7df0307eae4a9c90c5e6c65838377fce0088ed826,2025-08-20,Yahoo,2,RIVN;TSLA,autos_ev,other_unclear,other_unclear,multi_ticker,autos_ev__other_unclear,autos_ev__other_unclear,mode=hybrid; industry=autos_ev; broad_article_bucket=other_unclear; article_type=other_unclear; ticker_count_bucket=multi_ticker; Initial stratum met the minimum size threshold.,Silent Thunder 2025: Gas vs. Electric Motorsports Showdown Comes to Atlanta,"Silent Thunder Events is bringing the ultimate Gas vs. Electric motorsports battle to Caffeine & Octane's Lanier Raceway for an all-day spectacle of speed, competition, and family fun.",investment_advice_etf_roundup_or_unclear,"Fallback bucket for articles without a cleaner firm, industry, legal, or macro signal.",ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,No stronger article-type pattern dominated the text.,Detailed article type falls into the broad other/unclear bucket.,Article links to multiple tracked tickers.,autos_ev__other_unclear,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5b60bc7147c5607eadf8f72b3c7993b1c6238d59c724cba0440e8db75418f20c,2026-01-07,Yahoo,1,F,autos_ev,other_unclear,other_unclear,single_ticker,autos_ev__other_unclear,autos_ev__other_unclear,mode=hybrid; industry=autos_ev; broad_article_bucket=other_unclear; article_type=other_unclear; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,The auto sector’s bumpy road to an electric future,"Welcome back, and a very happy new year. Shareholders in some of the biggest global car groups have been hit by a wave of massive writedowns...",investment_advice_etf_roundup_or_unclear,"Fallback bucket for articles without a cleaner firm, industry, legal, or macro signal.",ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,No stronger article-type pattern dominated the text.,Detailed article type falls into the broad other/unclear bucket.,Article links to a single tracked ticker.,autos_ev__other_unclear,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
bd0d082b5fd88e674c2d414ae372ab824ad2c28313fbebb7170973f0ed929649,2026-02-02,Yahoo,1,GM,autos_ev,other_unclear,other_unclear,single_ticker,autos_ev__other_unclear,autos_ev__other_unclear,mode=hybrid; industry=autos_ev; broad_article_bucket=other_unclear; article_type=other_unclear; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,"Tesla, US automakers under threat by Chinese joint ventures",Tesla shares dropped in early trade on Monday on the potential of a new threat to its auto business.,industry_wide_autos_ev,Industry-linked keywords plus ticker breadth/sector language indicate an industry-wide autos/EV article.,ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,No stronger article-type pattern dominated the text.,Detailed article type falls into the broad other/unclear bucket.,Article links to a single tracked ticker.,autos_ev__other_unclear,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2d21c5c107d629d1e323a9d9ea5b8a2f319114ab0ddf33ef0363bc9dfc739ba1,2026-03-24,Yahoo,1,TSLA,autos_ev,other_unclear,other_unclear,single_ticker,autos_ev__other_unclear,autos_ev__other_unclear,mode=hybrid; industry=autos_ev; broad_article_bucket=other_unclear; article_type=other_unclear; ticker_count_bucket=single_ticker; Initial stratum met the minimum size threshold.,Toyota Deploys 7 Humanoid Robots In A Canadian Factory — But Mark Cuban Says The Current Humanoid Robot Push Could Fail Within 5-10 Years,"Toyota Motor (NYSE:TM) is moving humanoid robots onto a factory floor in Canada. At the same time, billionaire entrepreneur Mark Cuban is openly questioning whether the entire idea has staying power. The contrast is hard to ignore. One of the world's largest automakers is scaling up real-world use, while a longtime tech investor is warning the trend could burn out within a decade. Toyota puts humanoid robots to work after a successful trial Last month, Agility Robotics said in a statement that T",industry_wide_autos_ev,Industry-linked keywords plus ticker breadth/sector language indicate an industry-wide autos/EV article.,ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,No stronger article-type pattern dominated the text.,Detailed article type falls into the broad other/unclear bucket.,Article links to a single tracked ticker.,autos_ev__other_unclear,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2d0ac3f498f14444e1a87b9cc0cc1a8520fa46aa5c358a48f0d0d430ebde556e,2026-04-05,Benzinga,2,GM;RIVN,autos_ev,other_unclear,other_unclear,multi_ticker,autos_ev__other_unclear,autos_ev__other_unclear,mode=hybrid; industry=autos_ev; broad_article_bucket=other_unclear; article_type=other_unclear; ticker_count_bucket=multi_ticker; Initial stratum met the minimum size threshold.,"EXCLUSIVE: Trump's Move To End EV Credit A 'Cruel Irony,' Auto Industry Expert Says As EV Sales Fall, Gas Prices Soar Past $4/Gallon Amid Iran War","The war with Iran has caused fuel prices to soar globally. Despite this, EV demand in the US hasn&#39;t seen an uptick, but could that change?",industry_wide_autos_ev,Industry-linked keywords plus ticker breadth/sector language indicate an industry-wide autos/EV article.,ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,No stronger article-type pattern dominated the text.,Detailed article type falls into the broad other/unclear bucket.,Article links to multiple tracked tickers.,autos_ev__other_unclear,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
37cd5767dee7954c602e082fcd35e9754b1a89fc89c883a515522a3935aaf9ec,2026-04-16,Yahoo,2,F;GM,autos_ev,other_unclear,other_unclear,multi_ticker,autos_ev__other_unclear,autos_ev__other_unclear,mode=hybrid; industry=autos_ev; broad_article_bucket=other_unclear; article_type=other_unclear; ticker_count_bucket=multi_ticker; Initial stratum met the minimum size threshold.,"Market Chatter: General Motors, Ford in Talks With Pentagon to Boost Defense Manufacturing",General Motors (GM) and Ford (F) are among several companies that have held discussions with senior,investment_advice_etf_roundup_or_unclear,"Fallback bucket for articles without a cleaner firm, industry, legal, or macro signal.",ev_autos,autos_ev,Linked tickers map cleanly to one competitor group.,No stronger article-type pattern dominated the text.,Detailed article type falls into the broad other/unclear bucket.,Article links to multiple tracked tickers.,autos_ev__other_unclear,Initial stratum met the minimum size threshold.,macro_market__macro_policy -> macro_market__other_unclear; macro_market__other_unclear -> other_unclear__other_unclear; other_unclear__firm_event -> other_unclear__other_unclear; big_tech_cloud__other_unclear -> other_unclear__other_unclear; other_unclear__analyst_or_earnings -> other_unclear__other_unclear; semiconductors_ai__other_unclear -> other_unclear__other_unclear,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
